customerid,if_score,ae_mse,spend_sum,tx_count,basket_size_mean,recency_days
12672,0.3827703705087302,0.0016466277046535002,437.05,2,11.0,329.1458333333333
16044,0.38275457879294017,0.007190812628552468,340.84000000000003,1,19.0,434.7763888888889
15781,0.3827477302125809,0.0015622262788978194,345.46,3,6.666666666666667,24.911805555555556
16250,0.3827470104706102,0.006706208999936156,791.38,3,16.333333333333332,260.90486111111113
14805,0.38274287203110435,0.0044026578695066125,1104.64,7,18.857142857142858,14.854166666666666
15671,0.38270928930092635,0.0029126516730802136,2657.13,7,11.142857142857142,18.00486111111111
13278,0.3827089337078313,0.005205440391799901,1435.85,4,27.0,40.04236111111111
14236,0.38270594148756726,0.009717568601240014,1744.64,5,10.0,80.15069444444444
16519,0.38269809387170856,0.00041323636071972,556.26,4,10.5,24.88125
14957,0.3826978823298275,0.005252783901485662,333.29,2,14.5,252.78541666666666
13674,0.382696846133644,0.004469513068734641,240.68,1,14.0,432.08958333333334
14315,0.3826964091962335,0.0046806927625887155,3197.82,8,16.625,44.03055555555556
15149,0.3826755933677811,0.012615724800616466,1554.6100000000001,5,13.8,133.07777777777778
17932,0.3826499436732107,0.00327394339352615,1331.57,3,30.0,28.709027777777777
17866,0.3826353183214819,0.0093437719536089,1134.95,3,8.666666666666666,142.0715277777778
15374,0.382618606318533,0.002704774258876497,307.32,2,5.0,128.11875
17384,0.3825941826274694,0.0018576169872675371,507.55,3,6.666666666666667,18.87638888888889
17951,0.38258659402260103,0.00583940395027313,1636.0800000000002,4,8.25,39.013888888888886
13060,0.3825710328269225,0.008414470490815675,307.53,1,15.0,253.05069444444445
16835,0.3825673184908662,0.010264886609319979,1538.41,6,14.5,127.95833333333333
14029,0.3825518932707461,0.002997828018181072,467.66,2,7.5,62.919444444444444
13581,0.38253108000702885,0.004837231367351197,280.53000000000003,2,16.5,308.92291666666665
13955,0.38251298757492536,0.006475773905045818,545.17,3,29.0,153.81319444444443
15105,0.3825127687792823,0.0032510254637173343,3094.91,9,16.77777777777778,17.830555555555556
14823,0.38250584038196256,0.008240845205425075,321.43,3,23.333333333333332,179.98472222222222
13813,0.38247821263977044,0.0033970831958933523,2765.47,8,17.875,39.09166666666667
12895,0.38245711878138294,0.0020497629357355456,372.8,2,11.0,41.95763888888889
15089,0.38244985881764776,0.004082861198299322,2420.84,6,24.166666666666668,9.846527777777778
12778,0.38244289058776526,0.002417128826826645,1775.68,9,12.666666666666666,19.055555555555557
14853,0.38243376045763183,0.0031323390109328493,1376.87,5,6.2,23.829166666666666
14924,0.38242629989630583,0.003617252902672164,931.01,3,10.333333333333334,245.14236111111111
15931,0.38242344019985647,0.00454816220519379,239.9,1,14.0,427.8361111111111
14162,0.38242159477368476,0.004781961309445749,289.36,2,12.5,173.05138888888888
13165,0.3824179133590476,0.007796037037565557,1451.16,3,16.333333333333332,45.90625
18112,0.38240430208512877,0.0011738846313739104,775.96,4,15.75,11.921527777777778
14628,0.3823743866831315,0.008667855676959081,1998.0,5,17.2,90.91111111111111
16632,0.382367214724723,0.002535996557256824,406.4,2,13.5,485.0493055555556
16140,0.3823628183497001,0.009179865008915345,1557.6000000000001,3,23.666666666666668,65.02430555555556
12410,0.3823570341115756,0.0045637917769971075,1013.71,3,13.333333333333334,308.0909722222222
12783,0.3823491328368853,0.004307059260599557,2225.91,6,14.0,1.8708333333333333
16184,0.38234618256394864,0.004345542928083098,1158.79,6,7.5,63.796527777777776
12394,0.3823082617467701,0.006632101175672966,1272.48,2,13.5,63.19583333333333
16235,0.3822993482518451,0.004169982629348172,2053.71,9,12.777777777777779,40.079166666666666
16888,0.38226223148669053,0.002687378518497532,437.15,3,18.0,400.0076388888889
13220,0.3822554365634024,0.008156388780333333,1336.0900000000001,5,10.6,77.96666666666667
14075,0.38225279663751116,0.005060085230554674,1734.87,6,13.5,4.175
14725,0.38225171199511493,0.002823070155362253,1315.24,4,26.25,24.005555555555556
15076,0.38224674334403314,0.00952235270260533,1447.74,3,26.666666666666668,172.18541666666667
17425,0.3822416693323324,0.0037866886659855092,759.17,2,21.5,18.88888888888889
16354,0.38220924555195834,0.004869707858618684,1129.51,5,28.4,62.93194444444445
16747,0.38220791210276817,0.0030946720495320973,836.06,2,21.0,37.050694444444446
16509,0.3821962480573997,0.005985270517204075,363.7,1,13.0,296.1423611111111
13255,0.38219576136295014,0.002320406667339241,904.46,3,10.666666666666666,8.983333333333333
12488,0.38218774678721246,0.0033227261446012978,1298.66,3,18.333333333333332,9.166666666666666
12797,0.3821873297166284,0.004423635779419379,806.11,2,21.5,365.0798611111111
13091,0.3821775508588808,0.00920244380578721,2321.82,3,15.0,27.872222222222224
17163,0.3821710385501481,0.001674792953408556,699.78,4,7.5,21.161805555555556
17076,0.38216848749274707,0.002033088920376251,1242.75,6,8.333333333333334,35.78958333333333
14320,0.38216103207775964,0.006289765761914204,1346.75,5,16.2,206.14305555555555
13423,0.3821533836564423,0.004085318500623711,217.03,1,12.0,428.15833333333336
17795,0.38213164619273776,0.009224843017518372,350.39,2,23.0,179.00972222222222
17556,0.3821299016927636,0.0010307255739649837,300.67,2,7.0,205.0847222222222
15822,0.3821238170758758,0.003808615102146346,1840.06,6,10.833333333333334,2.9166666666666665
15831,0.38212028675489884,0.0022838147263743416,801.76,3,22.666666666666668,57.983333333333334
16868,0.3821175981999323,0.0027482753272127223,393.39,3,18.0,393.98125
16864,0.3821011142722705,0.00328853020191452,409.25,2,8.5,433.8569444444444
13904,0.38206543868984444,0.0016775357548217678,332.64,2,13.0,36.96458333333333
14570,0.38205189588728855,0.003988876377413065,613.75,3,22.666666666666668,280.0777777777778
13712,0.38204115839535074,0.011766321687586352,766.42,2,16.5,246.01180555555555
14846,0.3820403969076487,0.004248071392632281,437.4,1,12.0,426.82152777777776
14205,0.38202824950705055,0.0017453166158068018,2414.2,9,13.666666666666666,16.07986111111111
15227,0.38200915028037025,0.0033171387438866097,2488.4900000000002,9,13.333333333333334,36.03541666666667
13835,0.3819991297855217,0.00036679759644430793,1095.27,7,10.142857142857142,24.884027777777778
12445,0.38197433518009904,0.0017341377689404026,434.98,2,12.0,21.75486111111111
15504,0.3819727962721631,0.005937730862464667,423.85,4,17.25,80.96180555555556
15990,0.3819711910764945,0.0016122349802219478,2010.05,7,25.714285714285715,43.86944444444445
12974,0.3819282430404187,0.006741474483476967,408.95,2,16.0,197.13680555555555
14470,0.3819211585557203,0.0026582407388609747,712.04,3,20.0,11.096527777777778
15110,0.3819091402402207,0.0013185996601468369,1505.8500000000001,6,8.833333333333334,23.065277777777776
14834,0.38185701600143873,0.0009746064693194941,2206.16,7,12.428571428571429,17.09722222222222
17245,0.3818460941538946,0.0040513605326254675,371.63,2,12.5,204.08819444444444
17647,0.3818358594445292,0.0010863083289252753,331.65999999999997,3,4.0,64.88333333333334
16239,0.38180274035797157,0.00647047874572946,1492.2,6,5.833333333333333,56.18125
16790,0.38178470631260053,0.003963966456038194,1545.6200000000001,6,15.5,3.0395833333333333
13010,0.3817677238889398,0.002631679626773386,330.12,2,6.0,373.9034722222222
16475,0.38176401297902013,0.0018346760913032854,544.3,4,7.0,87.92569444444445
12403,0.38175402468424446,0.004623467779908,1019.36,2,4.5,49.08263888888889
12674,0.38174439315350855,0.006213858479306525,1970.6,4,20.75,38.02638888888889
16766,0.38171817877485054,0.00896513066504125,1145.6,2,17.0,272.89444444444445
16433,0.3817150988724934,0.0015230216753460615,384.52,2,17.0,27.945138888888888
17122,0.3816991327169904,0.004590382476211686,570.5,4,7.5,118.92847222222223
17573,0.3816965488340372,0.0010283775764113755,380.6,3,8.333333333333334,28.992361111111112
14379,0.38169448012869384,0.0052470416246941515,1268.91,4,32.25,43.83819444444445
14712,0.3816850072859219,0.003879778863306192,1328.0700000000002,4,8.0,28.99375
18016,0.38168082358191036,0.0006983271365041817,1960.46,7,24.285714285714285,31.975694444444443
18202,0.3816737629643133,0.010764439127453356,1396.99,3,22.666666666666668,199.0263888888889
15346,0.38165675943531696,0.0020520351179169048,596.12,3,12.333333333333334,332.06388888888887
14350,0.38165497412672583,0.007773708399001568,972.03,3,19.666666666666668,273.94166666666666
17648,0.3816539309884362,0.00625805056190119,2216.37,5,25.0,60.13125
14690,0.3816471949240292,0.0016883918160033647,794.33,4,26.25,43.88263888888889
14647,0.3816323395872868,0.005082209419301649,519.97,2,25.5,200.96527777777777
13307,0.38162514144503923,0.0010687355634378432,273.34,3,5.0,119.81666666666666
13359,0.381614632349794,0.0036306685193264834,1043.31,2,28.0,63.138888888888886
16148,0.3816086958035871,0.0022497748644730096,386.62,2,4.5,295.9506944444444
15589,0.3816046182663542,0.001739686792546096,478.53000000000003,3,9.666666666666666,255.12222222222223
17334,0.38159890974644256,0.0029394009808350456,635.15,3,10.333333333333334,301.91041666666666
15952,0.38159451884487827,0.0008394637844225957,806.57,4,22.75,33.06388888888889
17689,0.38159110931900675,0.0019547566970240997,317.08,2,11.0,387.97777777777776
16315,0.3815793008740719,0.0017106934259762292,402.71,2,11.5,330.03680555555553
16496,0.3815504209814751,0.0042076575031121935,2330.77,6,23.0,8.096527777777778
17603,0.38153587593044974,0.01130747853331867,1793.48,4,26.75,77.93888888888888
12815,0.3815311671598173,0.011052651419232203,1063.46,2,23.5,147.10347222222222
18078,0.3815260679434244,0.009197435170502324,844.6,4,19.25,216.92916666666667
14487,0.38151931744602124,0.0029893109255043665,1453.61,7,27.142857142857142,26.022916666666667
13427,0.381498867062535,0.002061076428061136,1006.53,6,8.666666666666666,18.991666666666667
15675,0.3814773966680099,0.003078377863778381,542.04,4,8.75,80.95972222222223
15454,0.3814703417723852,0.005341815484126996,307.69,2,20.5,361.93680555555557
17349,0.38147001695146876,0.009734726506054016,852.25,5,18.8,178.93125
17995,0.38145252457774015,0.0016640445947105106,495.48,3,9.666666666666666,281.0138888888889
14775,0.3814491441366707,0.006066616967665133,1418.46,3,26.666666666666668,57.890972222222224
13705,0.38143686182785186,0.0010151346374007296,2035.33,7,12.0,7.0125
15448,0.38142732868611917,0.0049780994041188405,788.81,2,24.5,312.0888888888889
16555,0.38142318964804,0.003621510559744716,1915.68,6,11.0,34.92986111111111
13597,0.38141886667462976,0.002614871103716089,396.71,2,8.5,399.9138888888889
16913,0.38140239630133677,0.002057811390549089,423.90999999999997,3,6.0,289.99583333333334
13002,0.3813963944579368,0.0014020067736935041,414.13,3,7.666666666666667,317.89722222222224
15669,0.3813801733721329,0.0008705879923746723,684.34,4,8.25,39.865972222222226
15855,0.3813765164248685,0.00874376681683576,1052.72,6,15.833333333333334,136.10416666666666
17025,0.3813416384719809,0.005830895150301407,1510.6399999999999,5,8.4,60.15555555555556
17302,0.38134126055612494,0.002138467152930487,1135.63,5,15.8,14.134722222222223
13863,0.38133920920754977,0.006877665898822208,1239.55,4,17.5,247.10416666666666
15599,0.381327862173684,0.0022155659856749536,1250.06,3,27.666666666666668,26.045833333333334
18215,0.38131026918737304,0.009078185888235762,2247.4900000000002,5,18.0,88.86458333333333
14421,0.38130590628912214,0.005497942861266945,2469.37,6,16.0,56.97638888888889
17094,0.38127100040111356,0.0013172475008410853,402.20000000000005,2,9.0,321.9868055555556
13514,0.38127098645684787,0.003382951020161876,815.9000000000001,4,5.25,73.13263888888889
16080,0.38126377381474047,0.002836761961068139,602.5600000000001,4,7.5,81.08888888888889
13101,0.3812345351567132,0.005620292194901587,695.4,4,12.75,233.92569444444445
17495,0.38122776453354545,0.0028429655755689894,806.72,3,16.0,7.029166666666667
14348,0.38119232954688326,0.008140175765119856,409.57,1,18.0,259.8520833333333
14164,0.3811694274601575,0.010548302256932249,1631.77,2,14.5,70.01805555555555
16227,0.38116625905358353,0.005392784874200497,1027.22,3,11.333333333333334,224.9701388888889
14263,0.3811634475601559,0.005588477997936786,322.93,1,16.0,422.9451388888889
14022,0.3811582960363617,0.0059974503759193205,792.15,2,23.5,224.92430555555555
15243,0.3811182266824287,0.004670421872155975,927.2800000000001,2,30.5,73.94305555555556
13773,0.38110781830375223,0.0017394011948630584,301.54,2,9.5,396.0423611111111
15605,0.3811049646107355,0.003710704575301012,1936.8,9,12.333333333333334,35.93958333333333
16122,0.38109043619314686,0.002887956563008462,1001.34,6,10.666666666666666,72.8861111111111
13605,0.38108228425905427,0.0032505722948256454,522.67,2,26.5,386.8152777777778
17680,0.38108221287455946,0.0017044995655737013,497.45,3,6.666666666666667,23.005555555555556
13669,0.38105248096571886,0.0015762306617548068,413.55,3,4.666666666666667,50.1375
14267,0.3810426084789895,0.015944659140407883,1516.24,3,18.333333333333332,162.11180555555555
15728,0.3810175989607055,0.0034569686538618214,544.6,2,6.0,379.0909722222222
14261,0.38101444842669163,0.0025950230131314305,1163.45,2,26.0,50.11527777777778
17642,0.38101061628530003,0.007611935538759396,1824.49,5,21.6,119.15208333333334
13405,0.38098743689651926,0.004714991289879126,1213.811,6,7.166666666666667,73.82569444444445
14118,0.3809859276317796,0.005139229115849824,458.45,1,15.0,428.03541666666666
13274,0.3809505417564484,0.007352177750751977,360.85,1,19.0,408.95972222222224
12376,0.38094458044804885,0.0036805502032149374,503.15,2,6.5,389.02430555555554
17653,0.3809372335232996,0.004632543076665008,1207.56,4,11.0,36.00277777777778
13656,0.38092419555316037,0.012125935973050036,1078.85,4,21.75,164.09652777777777
12724,0.380895778103316,0.002467389462186821,2317.52,7,18.428571428571427,4.866666666666666
15074,0.3808918720227373,0.016842842882231156,1566.33,3,24.333333333333332,104.92013888888889
17375,0.3808878381313697,0.009908527435850608,660.55,4,21.5,198.87847222222223
14551,0.380882599653985,0.003396354846884393,880.04,7,11.428571428571429,17.968055555555555
17040,0.38087971573081936,0.002292332655376658,463.25,2,8.0,137.10486111111112
13937,0.3808737034838315,0.006602307416580746,880.13,2,27.0,168.84375
15713,0.38086378595034664,0.012678445449721349,1010.79,4,15.25,142.96944444444443
17671,0.3808278040529626,0.0029754148741790256,2403.34,5,18.4,15.020138888888889
16350,0.38081492818738627,0.0019219101006584655,2253.89,9,13.555555555555555,20.872916666666665
15253,0.3808084550920681,0.0012012016815276104,2055.09,8,14.5,15.852777777777778
13761,0.3807922267152747,0.0032530918130216115,1952.17,6,20.333333333333332,49.950694444444444
15935,0.38079209869339586,0.0013836890841139853,416.86,2,6.0,238.97430555555556
15197,0.38078212188171345,0.001512051919047846,1877.51,6,9.833333333333334,10.118055555555555
14908,0.380779569349104,0.0029797456917249787,381.9,2,7.0,73.99583333333334
16009,0.38077365035530186,0.001470160121030007,992.71,4,22.5,21.832638888888887
15530,0.38076178459700444,0.004889516171010294,1813.72,5,28.6,21.01736111111111
13282,0.38073877041983334,0.002158664198443369,1313.19,4,12.75,17.886805555555554
15116,0.3806888647449371,0.0027083421708966617,1352.75,4,11.25,17.01736111111111
14741,0.3806729107240083,0.0003936781239316087,1897.59,7,12.142857142857142,11.168055555555556
12393,0.3806554229749421,0.006208107943027047,2399.4500000000003,6,17.833333333333332,71.88125
13245,0.3806536974853943,0.002346648406535741,989.22,2,22.5,50.048611111111114
16157,0.38061496338066475,0.0026975934220593773,656.69,3,6.0,15.047916666666667
14966,0.3806105098244398,0.005524704534152933,1115.8400000000001,6,26.666666666666668,14.020833333333334
15414,0.38059110508497335,0.002846143884475514,774.9000000000001,3,13.0,9.125
12792,0.38058562437582516,0.005937802410232978,827.01,2,23.5,256.0513888888889
12883,0.38058544188984417,0.0007009299133528229,703.47,4,10.5,24.1375
18108,0.38057964768434777,0.007070410691630192,848.8100000000001,3,15.666666666666666,253.95416666666668
13703,0.3805750727222585,0.005960076153585309,425.56,2,18.5,317.9861111111111
17656,0.38055132859543234,0.006296150775880408,1674.69,5,16.4,72.99027777777778
15225,0.3805509423448968,0.011769990812838806,409.40000000000003,1,23.0,233.91597222222222
12365,0.3805495197049628,0.0020667560255982,641.38,2,11.0,290.9486111111111
15128,0.3805446446015576,0.004586799949218788,1783.68,5,24.6,59.955555555555556
12735,0.380542172824951,0.004440908979713192,779.5699999999999,2,21.5,314.96736111111113
14631,0.3805389934318228,0.0037393072202737496,2025.69,6,15.166666666666666,50.06458333333333
13533,0.3805318086714515,0.009378885543531472,270.79,3,25.333333333333332,182.0388888888889
17674,0.38052819221530754,0.005604671139867334,851.7,2,19.0,73.96875
15037,0.38052658828153735,0.004170450522614289,402.51,2,24.0,375.9895833333333
